# Discretized SVG Paths
# Format: path_index,point_index,x,y
# Path 0 (41 points)
128,46,66.3014,51.3486
128,47,66.4293,51.2989
128,48,66.5499,51.2372
128,49,66.6613,51.1603
128,50,66.7615,51.0646
128,51,67.0589,51.072
128,52,67.3532,51.06
128,53,67.6443,51.0304
128,54,67.9324,50.985
128,55,68.2174,50.9255
128,56,68.4994,50.854
128,57,68.7785,50.772
128,58,69.0547,50.6816
128,59,69.3281,50.5845
128,60,69.5986,50.4825
128,61,69.6916,50.4461
128,62,69.786,50.4082
128,63,69.8816,50.3691
128,64,69.9781,50.329
128,65,70.0752,50.2882
128,66,70.1725,50.247
128,67,70.27,50.2057
128,68,70.3671,50.1644
128,69,70.4638,50.1235
128,70,70.5596,50.0832
128,71,70.6675,50.0348
128,72,70.7728,49.9809
128,73,70.8755,49.9219
128,74,70.976,49.858
128,75,71.0742,49.7894
128,76,71.1703,49.7163
128,77,71.2645,49.6389
128,78,71.3568,49.5575
128,79,71.4474,49.4723
128,80,71.5364,49.3834
128,81,71.5487,49.3743
128,82,71.5639,49.3683
128,83,71.5817,49.3649
128,84,71.6015,49.3636
128,85,71.6229,49.3638
128,86,71.6453,49.3652
128,87,71.6684,49.3671
128,88,71.6915,49.3691
128,89,71.7141,49.3706
128,90,71.7359,49.3713
128,91,71.7403,49.3083
128,92,71.7578,49.255
128,93,71.7857,49.2095
128,94,71.8214,49.1699
128,95,71.8621,49.1341
128,96,71.9051,49.1002
128,97,71.9476,49.0663
128,98,71.987,49.0304
128,99,72.0204,48.9905
128,100,72.0452,48.9447
128,101,72.0508,48.9251
128,102,72.0533,48.9037
128,103,72.0536,48.881
128,104,72.0526,48.858
128,105,72.0511,48.8353
128,106,72.0499,48.8136
128,107,72.0499,48.7936
128,108,72.0518,48.7761
128,109,72.0566,48.7619
128,110,72.0651,48.7516
128,111,72.2249,48.6191
128,112,72.364,48.4806
128,113,72.481,48.3359
128,114,72.5745,48.1853
128,115,72.6431,48.0286
128,116,72.6855,47.8661
128,117,72.7002,47.6976
128,118,72.686,47.5234
128,119,72.6413,47.3433
128,120,72.5649,47.1575
128,121,72.5424,47.1113
128,122,72.5201,47.0648
128,123,72.4971,47.0183
128,124,72.473,46.972
128,125,72.4473,46.9262
128,126,72.4193,46.8812
128,127,72.3885,46.8373
128,128,72.3544,46.7948
128,129,72.3164,46.754
128,130,72.2738,46.7151
128,131,72.1876,46.656
128,132,72.1012,46.6203
128,133,72.0148,46.6034
128,134,71.9284,46.6005
128,135,71.8422,46.6071
128,136,71.7564,46.6185
128,137,71.6709,46.6301
128,138,71.586,46.6373
128,139,71.5017,46.6353
128,140,71.4182,46.6196
128,141,71.4013,46.6634
128,142,71.3768,46.6964
128,143,71.3461,46.7203
128,144,71.3108,46.7372
128,145,71.2722,46.7488
128,146,71.2318,46.7569
128,147,71.191,46.7635
128,148,71.1513,46.7705
128,149,71.1142,46.7795
128,150,71.0811,46.7926
128,151,71.0094,46.8199
128,152,70.9317,46.8341
128,153,70.8495,46.8386
128,154,70.7642,46.8366
128,155,70.6775,46.8313
128,156,70.5907,46.8261
128,157,70.5055,46.824
128,158,70.4233,46.8285
128,159,70.3456,46.8427
128,160,70.2739,46.8699
128,161,70.1666,46.9211
128,162,70.0608,46.9651
128,163,69.956,47.003
128,164,69.8517,47.0362
128,165,69.7473,47.0656
128,166,69.6425,47.0925
128,167,69.5368,47.1181
128,168,69.4295,47.1434
128,169,69.3204,47.1698
128,170,69.2089,47.1982
128,171,69.1807,47.2036
128,172,69.1469,47.2075
128,173,69.1091,47.2115
128,174,69.069,47.2169
128,175,69.0285,47.2252
128,176,68.9891,47.2379
128,177,68.9527,47.2563
128,178,68.9209,47.2819
128,179,68.8955,47.3161
128,180,68.8782,47.3604
128,181,68.8674,47.3491
128,182,68.8566,47.3367
128,183,68.8457,47.3239
128,184,68.8348,47.3112
128,185,68.8241,47.2992
128,186,68.8136,47.2884
128,187,68.8034,47.2794
128,188,68.7936,47.2728
128,189,68.7842,47.2691
128,190,68.7755,47.2689
128,191,68.629,47.2993
128,192,68.4918,47.3295
128,193,68.3625,47.362
128,194,68.2404,47.3996
128,195,68.1241,47.4448
128,196,68.0126,47.5003
128,197,67.9049,47.5688
128,198,67.7998,47.6527
128,199,67.6962,47.7549
128,200,67.5931,47.8779
128,201,67.5824,47.8862
128,202,67.5673,47.8905
128,203,67.5488,47.8918
128,204,67.5279,47.8911
128,205,67.5055,47.8895
128,206,67.4827,47.8879
128,207,67.4605,47.8873
128,208,67.4397,47.8887
128,209,67.4215,47.8931
128,210,67.4068,47.9015
128,211,67.3349,47.9687
128,212,67.2698,48.0412
128,213,67.2095,48.1173
128,214,67.152,48.1954
128,215,67.0953,48.274
128,216,67.0375,48.3516
128,217,66.9765,48.4265
128,218,66.9105,48.4971
128,219,66.8374,48.562
128,220,66.7552,48.6196
128,221,66.7381,48.6272
128,222,66.7191,48.6311
128,223,66.6987,48.6323
128,224,66.6774,48.6316
128,225,66.6556,48.6301
128,226,66.6339,48.6286
128,227,66.6128,48.6281
128,228,66.5927,48.6295
128,229,66.5741,48.6338
128,230,66.5575,48.6418
128,231,66.5083,48.6776
128,232,66.4627,48.716
128,233,66.4197,48.7565
128,234,66.3785,48.7985
128,235,66.3382,48.8412
128,236,66.2979,48.884
128,237,66.2568,48.9263
128,238,66.214,48.9674
128,239,66.1686,49.0068
128,240,66.1196,49.0437
128,241,66.0931,49.0576
128,242,66.0662,49.0638
128,243,66.0398,49.0631
128,244,66.0147,49.0566
128,245,65.9916,49.0452
128,246,65.9714,49.0301
128,247,65.9549,49.012
128,248,65.9428,48.9921
128,249,65.936,48.9713
128,250,65.9352,48.9506
128,251,65.9575,48.7972
128,252,65.9836,48.646
128,253,66.011,48.4966
128,254,66.0371,48.3485
128,255,66.0593,48.2014
128,256,66.075,48.0548
128,257,66.0816,47.9084
128,258,66.0764,47.7618
128,259,66.057,47.6145
128,260,66.0207,47.4662
128,261,66.1887,47.2704
128,262,66.3619,47.0815
128,263,66.5385,46.8973
128,264,66.7165,46.7158
128,265,66.8942,46.5347
128,266,67.0698,46.3519
128,267,67.2414,46.1654
128,268,67.4072,45.9728
128,269,67.5653,45.7722
128,270,67.714,45.5612
128,271,67.7202,45.3895
128,272,67.7348,45.2181
128,273,67.7554,45.0472
128,274,67.7797,44.8769
128,275,67.8053,44.7072
128,276,67.8299,44.5382
128,277,67.8512,44.37
128,278,67.8667,44.2026
128,279,67.8741,44.0362
128,280,67.8712,43.8708
128,281,67.8683,43.8515
128,282,67.8617,43.825
128,283,67.8521,43.7929
128,284,67.8401,43.7566
128,285,67.8266,43.7177
128,286,67.8121,43.6775
128,287,67.7974,43.6376
128,288,67.7832,43.5994
128,289,67.7702,43.5644
128,290,67.759,43.534
128,291,67.7431,43.4647
128,292,67.7419,43.3929
128,293,67.7505,43.3195
128,294,67.7644,43.2453
128,295,67.7787,43.1713
128,296,67.7888,43.0984
128,297,67.79,43.0273
128,298,67.7776,42.9591
128,299,67.7467,42.8945
128,300,67.6928,42.8344
128,301,67.5824,42.7551
128,302,67.4743,42.7063
128,303,67.3691,42.6856
128,304,67.2673,42.6908
128,305,67.1696,42.7192
128,306,67.0765,42.7686
128,307,66.9886,42.8365
128,308,66.9064,42.9205
128,309,66.8305,43.0182
128,310,66.7615,43.1271
128,311,66.614,43.1599
128,312,66.464,43.1939
128,313,66.3127,43.2257
128,314,66.1611,43.2516
128,315,66.0105,43.2682
128,316,65.8619,43.272
128,317,65.7166,43.2592
128,318,65.5756,43.2266
128,319,65.44,43.1704
128,320,65.3111,43.0871
128,321,65.2344,43.0237
128,322,65.1635,42.9584
128,323,65.0973,42.891
128,324,65.0348,42.8216
128,325,64.9751,42.7502
128,326,64.9169,42.6765
128,327,64.8594,42.6008
128,328,64.8015,42.5227
128,329,64.7421,42.4424
128,330,64.6803,42.3598
128,331,64.6122,42.2554
128,332,64.5625,42.1489
128,333,64.5287,42.0402
128,334,64.5084,41.9295
128,335,64.4989,41.8167
128,336,64.4978,41.7018
128,337,64.5026,41.5848
128,338,64.5107,41.4658
128,339,64.5196,41.3447
128,340,64.5268,41.2216
128,341,64.5249,41.2113
128,342,64.519,41.201
128,343,64.5099,41.1906
128,344,64.4988,41.1801
128,345,64.4866,41.1695
128,346,64.4743,41.1589
128,347,64.463,41.1482
128,348,64.4537,41.1376
128,349,64.4474,41.1269
128,350,64.4451,41.1162
128,351,64.4468,41.1056
128,352,64.4516,41.0949
128,353,64.4588,41.0843
128,354,64.4681,41.0738
128,355,64.4789,41.0632
128,356,64.4907,41.0527
128,357,64.5031,41.0422
128,358,64.5157,41.0316
128,359,64.5278,41.021
128,360,64.539,41.0104
128,361,64.4861,40.9576
128,362,64.4381,40.8998
128,363,64.3933,40.8389
128,364,64.3497,40.7767
128,365,64.3055,40.7151
128,366,64.2588,40.6559
128,367,64.2077,40.6011
128,368,64.1505,40.5525
128,369,64.0851,40.5119
128,370,64.0098,40.4812
128,371,64.0265,40.3963
128,372,64.0288,40.3153
128,373,64.018,40.2387
128,374,63.9954,40.1673
128,375,63.9622,40.1015
128,376,63.9197,40.042
128,377,63.8691,39.9893
128,378,63.8117,39.9442
128,379,63.7486,39.907
128,380,63.6812,39.8785
128,381,63.5253,39.8432
128,382,63.3735,39.8421
128,383,63.2251,39.8682
128,384,63.0792,39.9145
128,385,62.9349,39.9739
128,386,62.7915,40.0394
128,387,62.6481,40.1039
128,388,62.5038,40.1603
128,389,62.3577,40.2017
128,390,62.2091,40.2209
128,391,62.1686,40.2145
128,392,62.1285,40.1941
128,393,62.0884,40.1626
128,394,62.048,40.1227
128,395,62.0069,40.0772
128,396,61.9646,40.0291
128,397,61.921,39.981
128,398,61.8756,39.9358
128,399,61.828,39.8963
128,400,61.7778,39.8653
128,401,61.7415,39.8496
128,402,61.7019,39.8371
128,403,61.6599,39.8278
128,404,61.6165,39.8219
128,405,61.5727,39.8197
128,406,61.5294,39.8214
128,407,61.4877,39.827
128,408,61.4485,39.8368
128,409,61.4128,39.851
128,410,61.3815,39.8698
128,411,61.3276,39.9068
128,412,61.2748,39.9384
128,413,61.2228,39.9654
128,414,61.1711,39.9884
128,415,61.1192,40.0083
128,416,61.0668,40.0259
128,417,61.0134,40.0418
128,418,60.9586,40.0569
128,419,60.9019,40.0719
128,420,60.8431,40.0875
128,421,60.7172,40.1271
128,422,60.596,40.1758
128,423,60.4784,40.232
128,424,60.3636,40.2944
128,425,60.2507,40.3615
128,426,60.1389,40.432
128,427,60.0274,40.5043
128,428,59.9152,40.5772
128,429,59.8015,40.6491
128,430,59.6855,40.7186
128,431,59.5717,40.791
128,432,59.4652,40.8716
128,433,59.3651,40.9591
128,434,59.2702,41.0525
128,435,59.1796,41.1507
128,436,59.0923,41.2526
128,437,59.0071,41.3571
128,438,58.923,41.463
128,439,58.8391,41.5693
128,440,58.7542,41.6748
128,441,58.6861,41.7754
128,442,58.6319,41.891
128,443,58.593,42.0166
128,444,58.5704,42.147
128,445,58.5653,42.2774
128,446,58.579,42.4025
128,447,58.6126,42.5175
128,448,58.6673,42.6172
128,449,58.7444,42.6965
128,450,58.8449,42.7506
128,451,58.9872,42.7772
128,452,59.1229,42.7608
128,453,59.2539,42.7114
128,454,59.382,42.6392
128,455,59.5091,42.5543
128,456,59.6373,42.4668
128,457,59.7683,42.3868
128,458,59.9041,42.3246
128,459,60.0466,42.2901
128,460,60.1977,42.2936
128,461,60.2216,42.2997
128,462,60.2435,42.3096
128,463,60.263,42.3231
128,464,60.2798,42.3398
128,465,60.2936,42.3594
128,466,60.304,42.3818
128,467,60.3108,42.4065
128,468,60.3136,42.4333
128,469,60.312,42.4619
128,470,60.3057,42.4921
128,471,60.3352,42.4981
128,472,60.3623,42.4993
128,473,60.3871,42.4959
128,474,60.41,42.4886
128,475,60.431,42.4778
128,476,60.4504,42.4638
128,477,60.4686,42.4472
128,478,60.4856,42.4285
128,479,60.5018,42.408
128,480,60.5173,42.3862
128,481,60.5877,42.462
128,482,60.6622,42.5289
128,483,60.7397,42.5889
128,484,60.8196,42.6438
128,485,60.901,42.6956
128,486,60.983,42.7463
128,487,61.0648,42.7977
128,488,61.1456,42.8519
128,489,61.2244,42.9106
128,490,61.3005,42.976
128,491,61.3833,43.038
128,492,61.476,43.0833
128,493,61.5762,43.1164
128,494,61.6815,43.1415
128,495,61.7896,43.163
128,496,61.8981,43.1852
128,497,62.0045,43.2125
128,498,62.1065,43.2492
128,499,62.2017,43.2998
128,500,62.2877,43.3684
128,501,62.3937,43.4963
128,502,62.4738,43.6388
128,503,62.5354,43.792
128,504,62.5856,43.9517
128,505,62.6318,44.1139
128,506,62.6813,44.2746
128,507,62.7413,44.4296
128,508,62.8191,44.575
128,509,62.9221,44.7066
128,510,63.0573,44.8204
128,511,63.0107,44.9244
128,512,62.9643,45.0281
128,513,62.9184,45.1318
128,514,62.8736,45.2359
128,515,62.8303,45.3405
128,516,62.789,45.4461
128,517,62.7502,45.5528
128,518,62.7143,45.6611
128,519,62.6817,45.7711
128,520,62.6531,45.8832
128,521,62.6405,45.9786
128,522,62.6466,46.0717
128,523,62.6695,46.1606
128,524,62.7077,46.2434
128,525,62.7593,46.3178
128,526,62.8229,46.3819
128,527,62.8966,46.4338
128,528,62.9787,46.4712
128,529,63.0677,46.4923
128,530,63.1619,46.495
128,531,63.2541,46.4823
128,532,63.3325,46.4597
128,533,63.399,46.4276
128,534,63.4554,46.3866
128,535,63.5038,46.3372
128,536,63.546,46.2801
128,537,63.5841,46.2157
128,538,63.6199,46.1446
128,539,63.6553,46.0674
128,540,63.6923,45.9846
128,541,63.715,46.006
128,542,63.7396,46.0277
128,543,63.7653,46.0495
128,544,63.7907,46.0713
128,545,63.8148,46.0928
128,546,63.8365,46.114
128,547,63.8546,46.1345
128,548,63.8681,46.1543
128,549,63.8756,46.1732
128,550,63.8762,46.191
128,551,63.8357,46.3775
128,552,63.788,46.5591
128,553,63.7348,46.7372
128,554,63.678,46.9129
128,555,63.6194,47.0876
128,556,63.5608,47.2627
128,557,63.504,47.4395
128,558,63.4508,47.6193
128,559,63.403,47.8033
128,560,63.3624,47.993
128,561,63.3558,48.0172
128,562,63.3456,48.0393
128,563,63.3319,48.0589
128,564,63.3152,48.0757
128,565,63.2955,48.0895
128,566,63.2733,48.0999
128,567,63.2487,48.1066
128,568,63.2219,48.1092
128,569,63.1934,48.1076
128,570,63.1632,48.1012
128,571,63.0989,48.4173
128,572,62.9859,48.7095
128,573,62.8321,48.9819
128,574,62.6456,49.2384
128,575,62.4346,49.4832
128,576,62.2071,49.7201
128,577,61.9712,49.9532
128,578,61.735,50.1865
128,579,61.5065,50.424
128,580,61.2939,50.6698
128,581,61.2651,50.7152
128,582,61.2426,50.7699
128,583,61.2265,50.8313
128,584,61.2169,50.8971
128,585,61.2136,50.9646
128,586,61.2168,51.0313
128,587,61.2264,51.0947
128,588,61.2426,51.1523
128,589,61.2652,51.2015
128,590,61.2944,51.2397
128,591,61.41,51.3276
128,592,61.5331,51.3752
128,593,61.6625,51.3889
128,594,61.7968,51.375
128,595,61.9348,51.3397
128,596,62.0751,51.2894
128,597,62.2165,51.2305
128,598,62.3576,51.1691
128,599,62.4972,51.1117
128,600,62.634,51.0646
128,601,62.656,50.9711
128,602,62.688,50.8831
128,603,62.7297,50.8015
128,604,62.7808,50.7276
128,605,62.841,50.6626
128,606,62.9102,50.6076
128,607,62.9879,50.5638
128,608,63.074,50.5323
128,609,63.1681,50.5144
128,610,63.2701,50.5111
128,611,63.2902,50.5077
128,612,63.3103,50.4972
128,613,63.3303,50.4809
128,614,63.3506,50.4605
128,615,63.3711,50.4374
128,616,63.3923,50.4132
128,617,63.4141,50.3894
128,618,63.4369,50.3676
128,619,63.4607,50.3493
128,620,63.4857,50.3359
128,621,63.5145,50.3276
128,622,63.5451,50.3238
128,623,63.5769,50.3233
128,624,63.6095,50.3248
128,625,63.6421,50.3271
128,626,63.6743,50.3288
128,627,63.7054,50.3289
128,628,63.7348,50.326
128,629,63.762,50.3189
128,630,63.7863,50.3063
128,631,63.9211,50.2121
128,632,64.0519,50.119
128,633,64.1797,50.0269
128,634,64.3055,49.9353
128,635,64.4303,49.844
128,636,64.5552,49.7528
128,637,64.6812,49.6613
128,638,64.8093,49.5694
128,639,64.9406,49.4767
128,640,65.0761,49.3829
128,641,65.0925,49.3746
128,642,65.1108,49.3701
128,643,65.1307,49.3684
128,644,65.1516,49.3687
128,645,65.1732,49.37
128,646,65.195,49.3715
128,647,65.2165,49.3723
128,648,65.2373,49.3716
128,649,65.257,49.3683
128,650,65.2751,49.3617
128,651,65.2999,49.3472
128,652,65.3229,49.3298
128,653,65.3446,49.3101
128,654,65.3654,49.2889
128,655,65.3857,49.2669
128,656,65.4061,49.2447
128,657,65.4269,49.223
128,658,65.4485,49.2024
128,659,65.4714,49.1837
128,660,65.496,49.1675
128,661,65.5228,49.1554
128,662,65.548,49.1503
128,663,65.5717,49.1513
128,664,65.594,49.1578
128,665,65.615,49.1688
128,666,65.6347,49.1837
128,667,65.6533,49.2016
128,668,65.6709,49.2217
128,669,65.6875,49.2432
128,670,65.7032,49.2654
128,671,65.6567,49.2976
128,672,65.6184,49.3372
128,673,65.5865,49.3822
128,674,65.559,49.4304
128,675,65.5339,49.4795
128,676,65.5093,49.5275
128,677,65.4832,49.5721
128,678,65.4538,49.6113
128,679,65.4191,49.6427
128,680,65.3772,49.6644
128,681,65.3173,49.6875
128,682,65.2603,49.7141
128,683,65.2056,49.7435
128,684,65.1528,49.7753
128,685,65.1013,49.8091
128,686,65.0506,49.8443
128,687,65.0002,49.8804
128,688,64.9495,49.9169
128,689,64.8981,49.9534
128,690,64.8454,49.9893
128,691,64.8195,50.0014
128,692,64.7894,50.0078
128,693,64.7562,50.01
128,694,64.7217,50.0093
128,695,64.6872,50.0071
128,696,64.6542,50.0048
128,697,64.6241,50.0038
128,698,64.5984,50.0054
128,699,64.5787,50.0111
128,700,64.5663,50.0221
128,701,64.5144,50.0993
128,702,64.455,50.1688
128,703,64.3896,50.2322
128,704,64.3199,50.2911
128,705,64.2477,50.3473
128,706,64.1746,50.4023
128,707,64.1023,50.4578
128,708,64.0324,50.5154
128,709,63.9668,50.5768
128,710,63.9069,50.6436
128,711,63.9069,50.6436
128,712,63.9069,50.6436
128,713,63.9069,50.6436
128,714,63.9069,50.6436
128,715,63.9069,50.6436
128,716,63.9069,50.6436
128,717,63.9069,50.6436
128,718,63.9069,50.6436
128,719,63.9069,50.6436
128,720,63.9069,50.6436

# Path 129 (301 points)
129,0,49.2461,37.5708
129,1,49.1747,37.5563
129,2,48.9683,37.5461
129,3,48.6384,37.5901
129,4,48.1967,37.7381
129,5,47.6548,38.0399
129,6,47.0243,38.5456
129,7,46.3169,39.3049
129,8,45.544,40.3677
129,9,44.7174,41.7839
129,10,43.8486,43.6033
129,11,43.8302,43.6424
129,12,43.7775,43.7507
129,13,43.6943,43.9148
129,14,43.5844,44.1215
129,15,43.4517,44.3574
129,16,43.3,44.6092
129,17,43.133,44.8635
129,18,42.9545,45.107
129,19,42.7685,45.3264
129,20,42.5786,45.5083
129,21,42.323,45.6795
129,22,41.9563,45.8741
129,23,41.507,46.0903
129,24,41.0038,46.3262
129,25,40.4752,46.5799
129,26,39.9497,46.8494
129,27,39.456,47.133
129,28,39.0226,47.4286
129,29,38.6781,47.7343
129,30,38.4511,48.0483
129,31,38.1759,48.4717
129,32,37.9008,48.895
129,33,37.6256,49.3183
129,34,37.3504,49.7417
129,35,37.0753,50.165
129,36,36.8001,50.5883
129,37,36.5249,51.0117
129,38,36.2498,51.435
129,39,35.9746,51.8583
129,40,35.6994,52.2817
129,41,35.8099,52.1625
129,42,36.1135,51.8363
129,43,36.5681,51.3501
129,44,37.132,50.7509
129,45,37.7632,50.0856
129,46,38.4198,49.4013
129,47,39.0599,48.7449
129,48,39.6415,48.1635
129,49,40.1228,47.7039
129,50,40.4619,47.4133
129,51,40.5204,47.3529
129,52,40.6753,47.1966
129,53,40.8963,46.9818
129,54,41.1528,46.7462
129,55,41.4144,46.527
129,56,41.6507,46.3618
129,57,41.831,46.288
129,58,41.925,46.3431
129,59,41.9021,46.5647
129,60,41.7319,46.99
129,61,41.6285,47.0724
129,62,41.3492,47.3067
129,63,40.9404,47.6729
129,64,40.4484,48.1516
129,65,39.9195,48.723
129,66,39.4002,49.3674
129,67,38.9368,50.0652
129,68,38.5756,50.7966
129,69,38.3629,51.542
129,70,38.3453,52.2817
129,71,38.3036,52.3889
129,72,38.1895,52.6821
129,73,38.0195,53.1189
129,74,37.8102,53.6567
129,75,37.578,54.2528
129,76,37.3394,54.8648
129,77,37.111,55.4502
129,78,36.9093,55.9664
129,79,36.7508,56.3707
129,80,36.6519,56.6208
129,81,36.7711,56.3834
129,82,37.0973,55.7378
129,83,37.5835,54.7835
129,84,38.1827,53.6202
129,85,38.848,52.3478
129,86,39.5323,51.0658
129,87,40.1887,49.8741
129,88,40.7701,48.8721
129,89,41.2296,48.1598
129,90,41.5203,47.8367
129,91,41.7009,47.7516
129,92,41.8606,47.6893
129,93,41.9975,47.6538
129,94,42.1095,47.6487
129,95,42.195,47.6779
129,96,42.2518,47.7452
129,97,42.2781,47.8544
129,98,42.2721,48.0094
129,99,42.2318,48.2139
129,100,42.1553,48.4717
129,101,42.0655,48.8518
129,102,41.9834,49.392
129,103,41.9038,50.049
129,104,41.8217,50.7797
129,105,41.7319,51.5408
129,106,41.6295,52.2893
129,107,41.5093,52.9819
129,108,41.3662,53.5754
129,109,41.1951,54.0266
129,110,40.9911,54.2925
129,111,41.0502,54.1405
129,112,41.2095,53.7244
129,113,41.4426,53.1038
129,114,41.7226,52.3384
129,115,42.023,51.4879
129,116,42.317,50.612
129,117,42.578,49.7705
129,118,42.7793,49.0228
129,119,42.8942,48.4289
129,120,42.8961,48.0483
129,121,42.9204,48.023
129,122,42.9892,47.9603
129,123,43.0961,47.8797
129,124,43.2348,47.8011
129,125,43.3988,47.7441
129,126,43.5819,47.7283
129,127,43.7777,47.7735
129,128,43.9798,47.8993
129,129,44.182,48.1255
129,130,44.3778,48.4717
129,131,44.346,48.895
129,132,44.3143,49.3183
129,133,44.2825,49.7417
129,134,44.2508,50.165
129,135,44.219,50.5883
129,136,44.1873,51.0117
129,137,44.1555,51.435
129,138,44.1238,51.8583
129,139,44.092,52.2817
129,140,44.0603,52.705
129,141,44.1767,53.0225
129,142,44.2931,53.34
129,143,44.4095,53.6575
129,144,44.5259,53.975
129,145,44.6423,54.2925
129,146,44.7588,54.61
129,147,44.8752,54.9275
129,148,44.9916,55.245
129,149,45.108,55.5625
129,150,45.2244,55.88
129,151,45.2071,55.7929
129,152,45.1618,55.5388
129,153,45.0987,55.1285
129,154,45.028,54.5727
129,155,44.9599,53.8824
129,156,44.9044,53.0682
129,157,44.8718,52.141
129,158,44.8722,51.1116
129,159,44.9158,49.9907
129,160,45.0128,48.7892
129,161,44.999,48.7136
129,162,44.9662,48.5148
129,163,44.927,48.2348
129,164,44.8942,47.9154
129,165,44.8805,47.5985
129,166,44.8985,47.3261
129,167,44.9609,47.1401
129,168,45.0805,47.0823
129,169,45.2699,47.1947
129,170,45.5419,47.5192
129,171,45.8999,47.9664
129,172,46.3226,48.4175
129,173,46.7859,48.8698
129,174,47.2657,49.3209
129,175,47.738,49.7681
129,176,48.1785,50.209
129,177,48.563,50.641
129,178,48.8676,51.0616
129,179,49.0681,51.4682
129,180,49.1403,51.8583
129,181,49.0993,51.7267
129,182,48.9777,51.3639
129,183,48.7774,50.8182
129,184,48.5002,50.1379
129,185,48.1481,49.3712
129,186,47.7229,48.5665
129,187,47.2267,47.7719
129,188,46.6612,47.0357
129,189,46.0284,46.4062
129,190,45.3303,45.9317
129,191,45.2244,46.0904
129,192,45.1186,46.2492
129,193,45.0128,46.4079
129,194,44.9069,46.5667
129,195,44.8011,46.7254
129,196,44.6953,46.8842
129,197,44.5894,47.0429
129,198,44.4836,47.2017
129,199,44.3778,47.3604
129,200,44.2719,47.5192
129,201,44.2402,47.4662
129,202,44.2084,47.4133
129,203,44.1767,47.3604
129,204,44.1449,47.3075
129,205,44.1132,47.2546
129,206,44.0814,47.2017
129,207,44.0497,47.1487
129,208,44.0179,47.0958
129,209,43.9862,47.0429
129,210,43.9544,46.99
129,211,43.9289,46.9823
129,212,43.8647,46.9536
129,213,43.7801,46.8957
129,214,43.6937,46.8003
129,215,43.6237,46.6593
129,216,43.5887,46.4642
129,217,43.607,46.2069
129,218,43.697,45.8792
129,219,43.8773,45.4727
129,220,44.1661,44.9792
129,221,44.4786,44.4857
129,222,44.7232,44.0792
129,223,44.9081,43.7514
129,224,45.0416,43.4941
129,225,45.1318,43.2991
129,226,45.1872,43.158
129,227,45.2159,43.0626
129,228,45.2261,43.0047
129,229,45.2262,42.9761
129,230,45.2244,42.9683
129,231,45.2723,43.0217
129,232,45.4039,43.1665
129,233,45.6016,43.3798
129,234,45.8476,43.6389
129,235,46.124,43.9208
129,236,46.4132,44.2028
129,237,46.6972,44.4619
129,238,46.9584,44.6752
129,239,47.179,44.82
129,240,47.3411,44.8733
129,241,47.4392,44.8235
129,242,47.7069,44.7159
129,243,48.1041,44.6133
129,244,48.5908,44.5787
129,245,49.127,44.6749
129,246,49.6728,44.9648
129,247,50.1881,45.5112
129,248,50.6329,46.377
129,249,50.9673,47.6251
129,250,51.1511,49.3183
129,251,51.199,49.2098
129,252,51.3187,48.9077
129,253,51.474,48.4468
129,254,51.6286,47.8621
129,255,51.7464,47.1884
129,256,51.7912,46.4608
129,257,51.7267,45.7142
129,258,51.5169,44.9834
129,259,51.1254,44.3034
129,260,50.5161,43.7092
129,261,50.4068,43.693
129,262,50.1114,43.6431
129,263,49.6789,43.5577
129,264,49.1581,43.4348
129,265,48.5979,43.2726
129,266,48.0472,43.0691
129,267,47.555,42.8224
129,268,47.1701,42.5306
129,269,46.9414,42.1918
129,270,46.9178,41.8042
129,271,47.1083,41.4761
129,272,47.2988,41.148
129,273,47.4893,40.8199
129,274,47.6798,40.4918
129,275,47.8703,40.1637
129,276,48.0608,39.8357
129,277,48.2513,39.5076
129,278,48.4418,39.1795
129,279,48.6323,38.8514
129,280,48.8228,38.5233
129,281,49.069,38.1712
129,282,49.2436,37.929
129,283,49.3571,37.7794
129,284,49.4205,37.7055
129,285,49.4445,37.6899
129,286,49.44,37.7156
129,287,49.4177,37.7655
129,288,49.3883,37.8223
129,289,49.3628,37.869
129,290,49.3519,37.8883
129,291,49.3413,37.8566
129,292,49.3308,37.8248
129,293,49.3202,37.7931
129,294,49.3096,37.7613
129,295,49.299,37.7296
129,296,49.2884,37.6978
129,297,49.2778,37.6661
129,298,49.2673,37.6343
129,299,49.2567,37.6026
129,300,49.2461,37.5708

# Path 130 (51 points)
130,0,43.9544,41.91
130,1,43.8588,41.9114
130,2,43.5954,41.921
130,3,43.2001,41.9471
130,4,42.7081,41.9981
130,5,42.1553,42.082
130,6,41.577,42.2072
130,7,41.0089,42.3819
130,8,40.4865,42.6144
130,9,40.0454,42.913
130,10,39.7211,43.2858
130,11,39.5306,43.5398
130,12,39.3401,43.7938
130,13,39.1496,44.0478
130,14,38.9591,44.3018
130,15,38.7686,44.5558
130,16,38.5781,44.8098
130,17,38.3876,45.0638
130,18,38.1971,45.3178
130,19,38.0066,45.5718
130,20,37.8161,45.8258
130,21,37.9446,45.7514
130,22,38.2979,45.5481
130,23,38.8277,45.2458
130,24,39.4857,44.8742
130,25,40.2238,44.4632
130,26,40.9936,44.0427
130,27,41.747,43.6426
130,28,42.4355,43.2926
130,29,43.011,43.0226
130,30,43.4253,42.8625
130,31,43.6973,42.7587
130,32,43.8867,42.6415
130,33,44.0063,42.5167
